i,t,m,Energy,Protein,Fiber,Folate,Calcium,Carbohydrate,Iron,Niacin,Riboflavin,Thiamin,Vitamin A,Vitamin B-12,Vitamin B-6,Vitamin C,Zinc,Magnesium,Phosphorus,Potassium,Vitamin E,Vitamin K
2123001303,2011-12,Eastern,2.0867131033717894,4.086437307504066,2.3205016102212888,2.328986369900903,0.5678866521442654,4.01333198644094,1.960425317315325,2.779424299526311,1.9901028808394892,2.610989490692221,0.8699952094358065,3.8599900640071865,4.232998074888785,3.2705429502826076,1.6763862604033402,0.00022818810003158934,5.537587380926386e-05,0.00019836673805976253,0.0,0.0
212300130804,2011-12,Eastern,1.8813580418369773,3.8927873103076944,2.219677607653538,2.53358625503757,0.5412954332092649,3.568599804642677,1.7878244170954305,2.5295032974414373,1.8528412956592553,2.6503905661738987,0.9030836267718917,3.4401655335468893,4.511327351967538,4.278701470982449,1.6392588742905052,0.00017928876789074572,4.000999344801151e-05,0.0001390626795461372,0.0,0.0
2123001309,2011-12,Eastern,2.025292915222873,3.8846524660506754,2.4055076905712998,2.4506714070731084,0.5538835004056886,3.783834069485879,1.8389480715731001,2.6748528551110047,1.897338017882507,2.8273317129168056,0.9005359538209995,3.311635082210362,4.7910560018389035,4.576290190129615,1.7946911313250773,0.0001230050438419849,2.8254363703020037e-05,0.0001021234614604402,0.0,0.0
2123001310,2011-12,Eastern,4.929566235485715,9.4611457463691,6.186075038481724,6.653980224710579,1.5221621236075806,10.868960035430323,4.806679421886879,7.102414498451828,5.059056871586116,7.329521323087471,1.9070877062068106,8.628624643158702,11.849153315831641,8.840624773962277,4.365266017938646,0.0006341421562003019,0.00019495162326751855,0.0005585737523592001,0.0,0.0
2143000202,2011-12,Eastern,0.9675141538250372,1.7928031389926165,1.2061402799453782,1.2210902932965202,0.287551944596756,2.060033813981764,0.9454424961600879,1.2847446494815604,0.9535229978007818,1.408545752466197,0.5681067866582844,1.5489465047874083,2.2899374403695494,1.8125383040762408,0.8700950917393644,6.993109895885971e-05,1.8078778424023393e-05,6.750089063179833e-05,0.0,0.0
2143000203,2011-12,Eastern,0.7147659734441908,1.0987964295531722,0.9146857774417324,0.9286439587870918,0.23872686865729353,1.811468345523428,0.8130728476012449,0.8214962843511192,0.6589347708881136,1.0653901549331803,0.4401193955295698,0.8765549891408253,1.6154700898842336,1.3209749762411969,0.5860910877499711,9.285613949126483e-05,2.5166124168939388e-05,9.707395391460481e-05,0.0,0.0
2143000204,2011-12,Eastern,1.85672460541813,3.512787845500553,2.239214407253296,2.085733070569491,0.5493801112934604,3.8515781193714,1.7044808361288086,2.480132758388761,1.8288441011131824,2.447171842304549,0.9085003547029666,3.2028645827480506,3.691428146870829,2.5469003210012238,1.6615051023330636,0.00022808568134664292,6.353815408942197e-05,0.00019852467423083124,0.0,0.0
2143000205,2011-12,Eastern,1.438862064564833,2.598918311027088,1.6826561646169544,1.7256069265515699,0.4660621997569055,3.102072320606205,1.5393261253424217,1.82678041130095,1.4186859322136973,1.8693794368989771,0.723131982039142,2.4809358222633033,2.8592149584345377,2.300940835936538,1.1871594162831305,0.00017937820920339032,4.670602428314691e-05,0.00017099713565161124,0.0,0.0
2143000206,2011-12,Eastern,1.311259857361499,2.4270797203858034,1.5944361320347198,1.7116861292532675,0.4150763850305627,2.5922582621039005,1.7841144970729215,1.6929612826031972,1.3100197308254193,1.8485703067236965,0.6941925080509497,2.2008117384702777,2.8842910204617085,2.3284136079095457,1.1555182184218873,0.0002230298638730796,5.309683999882963e-05,0.00019719837381418636,0.0,0.0
2143000207,2011-12,Eastern,1.3424845251211606,2.4182570054219137,1.5867973346731807,1.5697076541086212,0.36256685341438044,2.8711360899139513,1.4179489942022423,1.7299399504125048,1.2230086018591912,1.8653103309394774,0.689237168367802,1.9610975610103882,2.9171057703485967,1.8909835124463672,1.1499256915170633,0.00012849629877119826,3.342504968035843e-05,0.00011670186724289531,0.0,0.0
2143000208,2011-12,Eastern,2.698483419289582,5.2631628749877635,3.344370852884447,3.8597978825811596,0.9608535687898418,5.260239668106716,3.6991206740389906,3.5067692899020475,2.7947728820642954,3.943183647021382,1.340759679939201,5.07179719647417,5.778475306577834,5.353279486586781,2.2937089255012792,0.0006261356362978415,0.0001514225977577433,0.0005142101698121823,0.0,0.0
214300020802,2011-12,Eastern,2.6910784793959084,5.396203988429027,3.3245537987880227,3.984997131321537,1.0585696500071486,6.462977814885456,3.3513445701162676,3.883366949710127,2.9625636873573358,4.031444606844721,1.4960933393026556,5.393866033500297,6.536293250099223,5.0352364560395735,2.442029078040815,0.0004680792611691293,0.00012585149946528476,0.00043699975828464176,0.0,0.0
